OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount,LineNumber,LineTotal
ORDDET002732,ORD00758,PROD00795,5,361.64,0.00,2,1808.20
ORDDET002733,ORD00758,PROD00248,3,1128.72,0.00,3,3386.16
ORDDET002734,ORD00758,PROD00054,4,283.02,0.00,4,1132.08
ORDDET002735,ORD00758,PROD00807,4,659.85,0.15,5,2243.49
ORDDET002736,ORD00758,PROD00147,1,85.25,0.05,6,80.99
ORDDET002737,ORD00759,PROD00998,1,895.47,0.05,1,850.70
ORDDET002738,ORD00759,PROD00265,5,157.10,0.00,2,785.50
ORDDET002739,ORD00759,PROD00725,2,467.83,0.00,3,935.66
ORDDET002740,ORD00759,PROD00233,3,737.99,0.05,4,2103.27
ORDDET002741,ORD00759,PROD00697,5,448.67,0.05,5,2131.18
ORDDET002742,ORD00760,PROD00798,3,175.07,0.00,1,525.21
ORDDET002743,ORD00760,PROD00144,2,11.26,0.10,2,20.27
ORDDET002744,ORD00760,PROD00614,3,406.08,0.00,3,1218.24
ORDDET002745,ORD00761,PROD00733,4,319.29,0.00,1,1277.16
ORDDET002746,ORD00761,PROD00855,3,95.95,0.10,2,259.07
ORDDET002747,ORD00761,PROD00050,5,1067.89,0.00,3,5339.45
ORDDET002748,ORD00761,PROD00034,3,644.82,0.10,4,1741.01
ORDDET002749,ORD00762,PROD00799,1,449.02,0.00,1,449.02
ORDDET002750,ORD00762,PROD00970,5,278.75,0.15,2,1184.69
ORDDET002751,ORD00762,PROD00349,5,785.21,0.00,3,3926.05
ORDDET002752,ORD00762,PROD00252,3,652.33,0.00,4,1956.99
ORDDET002753,ORD00763,PROD00359,2,98.94,0.10,1,178.09
ORDDET002754,ORD00763,PROD00987,1,747.16,0.00,2,747.16
ORDDET002755,ORD00763,PROD00319,2,713.73,0.05,3,1356.09
ORDDET002756,ORD00764,PROD00779,3,623.02,0.00,1,1869.06
ORDDET002757,ORD00764,PROD00310,1,349.98,0.05,2,332.48
ORDDET002758,ORD00764,PROD00994,5,593.39,0.05,3,2818.60
ORDDET002759,ORD00764,PROD00136,5,487.51,0.10,4,2193.80
ORDDET002760,ORD00765,PROD00984,2,132.56,0.00,1,265.12
ORDDET002761,ORD00765,PROD00458,2,567.25,0.15,2,964.32
ORDDET002762,ORD00765,PROD00558,5,551.39,0.00,3,2756.95
ORDDET002763,ORD00765,PROD00407,2,815.02,0.00,4,1630.04
ORDDET002764,ORD00765,PROD00029,2,527.69,0.00,5,1055.38
ORDDET002765,ORD00765,PROD00696,4,110.66,0.00,6,442.64
ORDDET002766,ORD00766,PROD00637,3,171.62,0.10,1,463.37
ORDDET002767,ORD00767,PROD00988,5,376.92,0.10,1,1696.14
ORDDET002768,ORD00767,PROD00425,2,691.04,0.10,2,1243.87
ORDDET002769,ORD00767,PROD00945,4,1191.34,0.10,3,4288.82
ORDDET002770,ORD00767,PROD00214,5,781.04,0.05,4,3709.94
ORDDET002771,ORD00768,PROD00942,5,167.74,0.05,1,796.76
ORDDET002772,ORD00768,PROD00907,2,585.65,0.15,2,995.60
ORDDET002773,ORD00769,PROD00258,2,677.97,0.00,1,1355.94
ORDDET002774,ORD00770,PROD00371,1,733.73,0.05,1,697.04
ORDDET002775,ORD00770,PROD00817,5,582.66,0.05,2,2767.63
ORDDET002776,ORD00770,PROD00419,3,671.89,0.00,3,2015.67
ORDDET002777,ORD00770,PROD00178,1,1143.21,0.05,4,1086.05
ORDDET002778,ORD00770,PROD00591,1,134.84,0.00,5,134.84
ORDDET002779,ORD00771,PROD00779,5,623.02,0.10,1,2803.59
ORDDET002780,ORD00771,PROD00188,5,610.53,0.00,2,3052.65
ORDDET002781,ORD00772,PROD00005,1,997.51,0.00,1,997.51
ORDDET002782,ORD00772,PROD00020,5,655.96,0.05,2,3115.81
ORDDET002783,ORD00772,PROD00332,3,811.95,0.00,3,2435.85
ORDDET002784,ORD00772,PROD00081,1,879.74,0.00,4,879.74
ORDDET002785,ORD00773,PROD00151,2,735.44,0.15,1,1250.25
ORDDET002786,ORD00774,PROD00672,4,662.29,0.00,1,2649.16
ORDDET002787,ORD00774,PROD00771,3,651.81,0.00,2,1955.43
ORDDET002788,ORD00774,PROD00004,3,1049.16,0.00,3,3147.48
ORDDET002789,ORD00774,PROD00085,4,989.76,0.00,4,3959.04
ORDDET002790,ORD00774,PROD00741,5,1045.45,0.05,5,4965.89
ORDDET002791,ORD00774,PROD00909,5,375.71,0.00,6,1878.55
ORDDET002792,ORD00775,PROD00886,3,117.71,0.05,1,335.47
ORDDET002793,ORD00775,PROD00713,4,415.09,0.00,2,1660.36
ORDDET002794,ORD00775,PROD00070,4,340.25,0.00,3,1361.00
ORDDET002795,ORD00775,PROD00057,1,60.92,0.00,4,60.92
ORDDET002796,ORD00775,PROD00890,3,290.11,0.00,5,870.33
ORDDET002797,ORD00775,PROD00910,4,342.96,0.15,6,1166.06
ORDDET002798,ORD00776,PROD00585,1,1058.92,0.00,1,1058.92
ORDDET002799,ORD00776,PROD00459,4,720.22,0.00,2,2880.88
ORDDET002800,ORD00776,PROD00259,4,207.26,0.10,3,746.14
ORDDET002801,ORD00776,PROD00283,3,465.71,0.00,4,1397.13
ORDDET002802,ORD00776,PROD00175,5,916.78,0.00,5,4583.90
ORDDET002803,ORD00776,PROD00846,2,436.07,0.00,6,872.14
ORDDET002804,ORD00777,PROD00991,2,724.35,0.00,1,1448.70
ORDDET002805,ORD00777,PROD00382,5,442.93,0.00,2,2214.65
ORDDET002806,ORD00777,PROD00520,4,317.48,0.10,3,1142.93
ORDDET002807,ORD00777,PROD00976,1,249.54,0.05,4,237.06
ORDDET002808,ORD00777,PROD00506,1,672.38,0.00,5,672.38
ORDDET002809,ORD00778,PROD00344,2,478.48,0.00,1,956.96
ORDDET002810,ORD00778,PROD00457,2,1091.23,0.05,2,2073.34
ORDDET002811,ORD00778,PROD00609,4,307.00,0.00,3,1228.00
ORDDET002812,ORD00779,PROD00760,3,716.35,0.10,1,1934.15
ORDDET002813,ORD00779,PROD00680,1,753.21,0.10,2,677.89
ORDDET002814,ORD00779,PROD00545,4,1080.78,0.00,3,4323.12
ORDDET002815,ORD00780,PROD00374,1,163.52,0.15,1,138.99
ORDDET002816,ORD00781,PROD00580,4,977.38,0.05,1,3714.04
ORDDET002817,ORD00782,PROD00868,1,828.99,0.10,1,746.09
ORDDET002818,ORD00782,PROD00999,2,67.20,0.00,2,134.40
ORDDET002819,ORD00782,PROD00495,1,334.66,0.10,3,301.19
ORDDET002820,ORD00782,PROD00686,2,1165.27,0.00,4,2330.54
ORDDET002821,ORD00782,PROD00136,1,487.51,0.10,5,438.76
ORDDET002822,ORD00783,PROD00563,3,1037.17,0.00,1,3111.51
ORDDET002823,ORD00783,PROD00742,2,542.54,0.00,2,1085.08
ORDDET002824,ORD00784,PROD00153,3,244.61,0.10,1,660.45
ORDDET002825,ORD00784,PROD00993,2,645.65,0.05,2,1226.73
ORDDET002826,ORD00784,PROD00579,5,50.92,0.00,3,254.60
ORDDET002827,ORD00784,PROD00461,5,165.61,0.00,4,828.05
ORDDET002828,ORD00784,PROD00862,5,1197.47,0.00,5,5987.35
ORDDET002829,ORD00784,PROD00004,3,1049.16,0.10,6,2832.73
ORDDET002830,ORD00785,PROD00931,1,641.97,0.05,1,609.87
ORDDET002831,ORD00785,PROD00381,2,179.45,0.10,2,323.01
ORDDET002832,ORD00785,PROD00937,4,1113.06,0.00,3,4452.24
ORDDET002833,ORD00785,PROD00331,3,525.30,0.10,4,1418.31
ORDDET002834,ORD00785,PROD00831,2,353.26,0.00,5,706.52
ORDDET002835,ORD00785,PROD00128,4,38.42,0.00,6,153.68
ORDDET002836,ORD00786,PROD00310,3,349.98,0.00,1,1049.94
ORDDET002837,ORD00786,PROD00713,3,415.09,0.10,2,1120.74
ORDDET002838,ORD00786,PROD00880,4,396.67,0.00,3,1586.68
ORDDET002839,ORD00786,PROD00114,5,173.00,0.05,4,821.75
ORDDET002840,ORD00787,PROD00395,3,277.90,0.10,1,750.33
ORDDET002841,ORD00787,PROD00134,1,1155.25,0.10,2,1039.73
ORDDET002842,ORD00788,PROD00244,5,1140.58,0.05,1,5417.75
ORDDET002843,ORD00788,PROD00710,4,991.15,0.00,2,3964.60
ORDDET002844,ORD00788,PROD00072,4,98.23,0.15,3,333.98
ORDDET002845,ORD00788,PROD00183,4,794.63,0.05,4,3019.59
ORDDET002846,ORD00788,PROD00308,2,771.98,0.00,5,1543.96
ORDDET002847,ORD00789,PROD00196,2,1128.23,0.15,1,1917.99
ORDDET002848,ORD00789,PROD00651,3,389.38,0.00,2,1168.14
ORDDET002849,ORD00789,PROD00314,5,508.58,0.05,3,2415.76
ORDDET002850,ORD00790,PROD00508,4,967.16,0.00,1,3868.64
ORDDET002851,ORD00790,PROD00169,4,1140.92,0.00,2,4563.68
ORDDET002852,ORD00790,PROD00619,3,21.07,0.05,3,60.05
ORDDET002853,ORD00790,PROD00998,3,895.47,0.00,4,2686.41
ORDDET002854,ORD00790,PROD00888,5,404.21,0.15,5,1717.89
ORDDET002855,ORD00791,PROD00045,1,895.51,0.00,1,895.51
ORDDET002856,ORD00791,PROD00855,3,95.95,0.10,2,259.07
ORDDET002857,ORD00791,PROD00161,1,146.00,0.15,3,124.10
ORDDET002858,ORD00791,PROD00629,3,341.33,0.00,4,1023.99
ORDDET002859,ORD00791,PROD00938,3,885.72,0.05,5,2524.30
ORDDET002860,ORD00791,PROD00586,5,495.39,0.05,6,2353.10
ORDDET002861,ORD00792,PROD00642,1,131.68,0.15,1,111.93
ORDDET002862,ORD00793,PROD00582,3,342.55,0.00,1,1027.65
ORDDET002863,ORD00794,PROD00068,2,148.28,0.05,1,281.73
ORDDET002864,ORD00794,PROD00430,4,495.88,0.00,2,1983.52
ORDDET002865,ORD00794,PROD00716,3,827.87,0.00,3,2483.61
ORDDET002866,ORD00794,PROD00363,4,477.92,0.05,4,1816.10
ORDDET002867,ORD00794,PROD00495,2,334.66,0.00,5,669.32
ORDDET002868,ORD00795,PROD00268,1,865.33,0.00,1,865.33
ORDDET002869,ORD00795,PROD00609,4,307.00,0.10,2,1105.20
ORDDET002870,ORD00795,PROD00158,2,1020.55,0.00,3,2041.10
ORDDET002871,ORD00796,PROD00779,1,623.02,0.00,1,623.02
ORDDET002872,ORD00796,PROD00087,3,574.73,0.00,2,1724.19
ORDDET002873,ORD00796,PROD00736,4,367.50,0.00,3,1470.00
ORDDET002874,ORD00796,PROD00981,1,96.82,0.15,4,82.30
ORDDET002875,ORD00796,PROD00275,1,344.60,0.05,5,327.37
ORDDET002876,ORD00797,PROD00840,4,45.43,0.00,1,181.72
ORDDET002877,ORD00797,PROD00187,1,180.55,0.00,2,180.55
ORDDET002878,ORD00798,PROD00984,5,132.56,0.00,1,662.80
ORDDET002879,ORD00798,PROD00888,1,404.21,0.15,2,343.58
ORDDET002880,ORD00798,PROD00337,1,450.53,0.10,3,405.48
ORDDET002881,ORD00798,PROD00432,3,648.88,0.00,4,1946.64
ORDDET002882,ORD00799,PROD00817,5,582.66,0.15,1,2476.30
ORDDET002883,ORD00799,PROD00229,3,1139.27,0.05,2,3246.92
ORDDET002884,ORD00799,PROD00223,3,536.57,0.00,3,1609.71
ORDDET002885,ORD00799,PROD00338,2,218.71,0.10,4,393.68
ORDDET002886,ORD00799,PROD00626,5,915.19,0.15,5,3889.56
ORDDET002887,ORD00800,PROD00855,3,95.95,0.10,1,259.07
ORDDET002888,ORD00800,PROD00813,4,141.51,0.15,2,481.13
ORDDET002889,ORD00801,PROD00934,4,1064.23,0.00,1,4256.92
ORDDET002890,ORD00801,PROD00711,3,358.46,0.00,2,1075.38
ORDDET002891,ORD00801,PROD00493,5,1151.88,0.00,3,5759.40
ORDDET002892,ORD00801,PROD00807,2,659.85,0.00,4,1319.70
ORDDET002893,ORD00802,PROD00788,3,607.89,0.05,1,1732.49
ORDDET002894,ORD00802,PROD00935,2,210.70,0.05,2,400.33
ORDDET002895,ORD00802,PROD00168,3,1072.11,0.00,3,3216.33
ORDDET002896,ORD00802,PROD00760,1,716.35,0.15,4,608.90
ORDDET002897,ORD00803,PROD00147,5,85.25,0.00,1,426.25
ORDDET002898,ORD00803,PROD00620,5,1048.71,0.00,2,5243.55
ORDDET002899,ORD00804,PROD00995,4,119.70,0.05,1,454.86
ORDDET002900,ORD00804,PROD00652,1,542.13,0.15,2,460.81
ORDDET002901,ORD00804,PROD00057,3,60.92,0.00,3,182.76
ORDDET002902,ORD00804,PROD00443,2,1123.88,0.05,4,2135.37
ORDDET002903,ORD00804,PROD00308,5,771.98,0.05,5,3666.90
ORDDET002904,ORD00804,PROD00863,2,1124.84,0.15,6,1912.23
ORDDET002905,ORD00805,PROD00333,3,820.40,0.00,1,2461.20
ORDDET002906,ORD00805,PROD00326,2,916.85,0.00,2,1833.70
ORDDET002907,ORD00805,PROD00267,4,172.14,0.10,3,619.70
ORDDET002908,ORD00805,PROD00675,4,615.50,0.10,4,2215.80
ORDDET002909,ORD00805,PROD00961,2,1002.70,0.15,5,1704.59
ORDDET002910,ORD00805,PROD00054,1,283.02,0.15,6,240.57
ORDDET002911,ORD00806,PROD00454,3,889.12,0.10,1,2400.62
ORDDET002912,ORD00806,PROD00974,2,1178.85,0.10,2,2121.93
ORDDET002913,ORD00806,PROD00373,2,446.03,0.00,3,892.06
ORDDET002914,ORD00806,PROD00831,2,353.26,0.15,4,600.54
ORDDET002915,ORD00807,PROD00410,2,935.66,0.15,1,1590.62
ORDDET002916,ORD00807,PROD00602,5,140.47,0.00,2,702.35
ORDDET002917,ORD00807,PROD00020,3,655.96,0.00,3,1967.88
ORDDET002918,ORD00807,PROD00284,5,728.43,0.05,4,3460.04
ORDDET002919,ORD00807,PROD00328,5,90.63,0.15,5,385.18
ORDDET002920,ORD00808,PROD00343,2,392.94,0.00,1,785.88
ORDDET002921,ORD00808,PROD00468,5,62.38,0.00,2,311.90
ORDDET002922,ORD00809,PROD00253,4,728.80,0.00,1,2915.20
ORDDET002923,ORD00809,PROD00021,3,507.67,0.00,2,1523.01
ORDDET002924,ORD00810,PROD00645,2,341.87,0.00,1,683.74
ORDDET002925,ORD00810,PROD00920,2,1102.25,0.00,2,2204.50
ORDDET002926,ORD00811,PROD00318,2,1122.03,0.00,1,2244.06
ORDDET002927,ORD00811,PROD00104,4,519.24,0.00,2,2076.96
ORDDET002928,ORD00811,PROD00866,1,215.80,0.15,3,183.43
ORDDET002929,ORD00811,PROD00184,5,562.40,0.10,4,2530.80
ORDDET002930,ORD00812,PROD00196,4,1128.23,0.00,1,4512.92
ORDDET002931,ORD00812,PROD00732,1,198.58,0.00,2,198.58
ORDDET002932,ORD00812,PROD00839,2,807.61,0.00,3,1615.22
ORDDET002933,ORD00813,PROD00332,1,811.95,0.05,1,771.35
ORDDET002934,ORD00814,PROD00129,2,782.25,0.00,1,1564.50
ORDDET002935,ORD00815,PROD00099,4,400.78,0.15,1,1362.65
ORDDET002936,ORD00815,PROD00839,1,807.61,0.00,2,807.61
ORDDET002937,ORD00815,PROD00030,3,473.45,0.00,3,1420.35
ORDDET002938,ORD00816,PROD00880,3,396.67,0.15,1,1011.51
ORDDET002939,ORD00816,PROD00511,1,206.41,0.00,2,206.41
ORDDET002940,ORD00816,PROD00056,2,820.15,0.00,3,1640.30
ORDDET002941,ORD00816,PROD00824,3,518.98,0.00,4,1556.94
ORDDET002942,ORD00816,PROD00602,4,140.47,0.00,5,561.88
ORDDET002943,ORD00817,PROD00081,5,879.74,0.10,1,3958.83
ORDDET002944,ORD00818,PROD00381,3,179.45,0.00,1,538.35
ORDDET002945,ORD00818,PROD00833,2,272.43,0.00,2,544.86
ORDDET002946,ORD00819,PROD00523,1,942.14,0.05,1,895.03
ORDDET002947,ORD00819,PROD00821,5,294.78,0.00,2,1473.90
ORDDET002948,ORD00820,PROD00094,3,426.39,0.00,1,1279.17
ORDDET002949,ORD00820,PROD00865,3,615.38,0.15,2,1569.22
ORDDET002950,ORD00820,PROD00256,2,297.31,0.15,3,505.43
ORDDET002951,ORD00820,PROD00843,3,841.33,0.10,4,2271.59
ORDDET002952,ORD00820,PROD00751,3,291.10,0.00,5,873.30
ORDDET002953,ORD00821,PROD00731,4,572.18,0.00,1,2288.72
ORDDET002954,ORD00821,PROD00896,3,854.73,0.05,2,2435.98
ORDDET002955,ORD00821,PROD00482,1,574.47,0.05,3,545.75
ORDDET002956,ORD00821,PROD00113,4,1153.93,0.00,4,4615.72
ORDDET002957,ORD00821,PROD00342,2,921.37,0.10,5,1658.47
ORDDET002958,ORD00822,PROD00666,4,101.98,0.00,1,407.92
ORDDET002959,ORD00822,PROD00135,4,314.78,0.00,2,1259.12
ORDDET002960,ORD00822,PROD00285,1,1008.65,0.15,3,857.35
ORDDET002961,ORD00822,PROD00420,5,93.94,0.15,4,399.25
ORDDET002962,ORD00822,PROD00252,3,652.33,0.15,5,1663.44
ORDDET002963,ORD00822,PROD00018,4,343.48,0.00,6,1373.92
ORDDET002964,ORD00823,PROD00135,1,314.78,0.05,1,299.04
ORDDET002965,ORD00823,PROD00010,4,1037.84,0.00,2,4151.36
ORDDET002966,ORD00823,PROD00895,3,158.19,0.00,3,474.57
ORDDET002967,ORD00824,PROD00158,5,1020.55,0.10,1,4592.48
ORDDET002968,ORD00824,PROD00057,4,60.92,0.10,2,219.31
ORDDET002969,ORD00824,PROD00322,3,478.21,0.15,3,1219.44
ORDDET002970,ORD00825,PROD00431,3,1187.62,0.00,1,3562.86
ORDDET002971,ORD00825,PROD00610,2,204.42,0.15,2,347.51
ORDDET002972,ORD00825,PROD00457,4,1091.23,0.00,3,4364.92
ORDDET002973,ORD00825,PROD00472,5,412.47,0.00,4,2062.35
ORDDET002974,ORD00825,PROD00899,5,779.32,0.00,5,3896.60
ORDDET002975,ORD00825,PROD00080,1,519.86,0.00,6,519.86
ORDDET002976,ORD00826,PROD00939,3,856.38,0.05,1,2440.68
ORDDET002977,ORD00827,PROD00099,2,400.78,0.05,1,761.48
ORDDET002978,ORD00827,PROD00870,5,747.18,0.10,2,3362.31
ORDDET002979,ORD00827,PROD00052,5,227.17,0.10,3,1022.26
ORDDET002980,ORD00827,PROD00751,1,291.10,0.10,4,261.99
ORDDET002981,ORD00827,PROD00222,5,588.60,0.00,5,2943.00
ORDDET002982,ORD00827,PROD00615,1,1131.77,0.00,6,1131.77
ORDDET002983,ORD00828,PROD00673,2,422.51,0.10,1,760.52
ORDDET002984,ORD00828,PROD00118,5,580.35,0.00,2,2901.75
ORDDET002985,ORD00828,PROD00396,4,85.30,0.10,3,307.08
ORDDET002986,ORD00828,PROD00961,4,1002.70,0.15,4,3409.18
ORDDET002987,ORD00829,PROD00752,3,337.83,0.05,1,962.82
ORDDET002988,ORD00829,PROD00361,5,751.00,0.00,2,3755.00
ORDDET002989,ORD00829,PROD00091,3,983.62,0.15,3,2508.23
ORDDET002990,ORD00829,PROD00541,1,746.94,0.15,4,634.90
ORDDET002991,ORD00829,PROD00837,5,1197.88,0.05,5,5689.93
ORDDET002992,ORD00830,PROD00410,5,935.66,0.00,1,4678.30
ORDDET002993,ORD00830,PROD00777,4,591.69,0.05,2,2248.42
ORDDET002994,ORD00830,PROD00571,2,1000.55,0.10,3,1800.99
ORDDET002995,ORD00831,PROD00013,4,263.28,0.00,1,1053.12
ORDDET002996,ORD00832,PROD00500,5,698.25,0.00,1,3491.25
ORDDET002997,ORD00832,PROD00161,3,146.00,0.05,2,416.10
ORDDET002998,ORD00832,PROD00844,2,1051.25,0.15,3,1787.12
ORDDET002999,ORD00832,PROD00002,2,518.98,0.05,4,986.06
ORDDET003000,ORD00832,PROD00742,2,542.54,0.00,5,1085.08
ORDDET003001,ORD00832,PROD00654,4,676.44,0.00,6,2705.76
ORDDET003002,ORD00833,PROD00478,5,639.02,0.00,1,3195.10
ORDDET003003,ORD00834,PROD00742,2,542.54,0.00,1,1085.08
ORDDET003004,ORD00834,PROD00730,4,526.37,0.10,2,1894.93
ORDDET003005,ORD00834,PROD00800,4,769.83,0.10,3,2771.39
ORDDET003006,ORD00834,PROD00030,5,473.45,0.10,4,2130.53
ORDDET003007,ORD00834,PROD00983,5,15.02,0.00,5,75.10
ORDDET003008,ORD00834,PROD00547,1,83.23,0.15,6,70.75
ORDDET003009,ORD00835,PROD00355,5,392.91,0.00,1,1964.55
ORDDET003010,ORD00835,PROD00291,4,332.64,0.05,2,1264.03
ORDDET003011,ORD00835,PROD00623,1,235.20,0.00,3,235.20
ORDDET003012,ORD00836,PROD00493,4,1151.88,0.05,1,4377.14
ORDDET003013,ORD00836,PROD00270,5,625.66,0.10,2,2815.47
ORDDET003014,ORD00836,PROD00578,4,82.83,0.05,3,314.75
ORDDET003015,ORD00836,PROD00037,3,97.47,0.00,4,292.41
ORDDET003016,ORD00837,PROD00346,1,630.65,0.05,1,599.12
ORDDET003017,ORD00837,PROD00782,3,1045.86,0.00,2,3137.58
ORDDET003018,ORD00837,PROD00504,4,550.66,0.00,3,2202.64
ORDDET003019,ORD00837,PROD00915,3,431.48,0.15,4,1100.27
ORDDET003020,ORD00837,PROD00104,5,519.24,0.00,5,2596.20
ORDDET003021,ORD00838,PROD00213,1,985.03,0.10,1,886.53
ORDDET003022,ORD00838,PROD00311,1,618.36,0.15,2,525.61
ORDDET003023,ORD00838,PROD00255,4,270.59,0.00,3,1082.36
ORDDET003024,ORD00838,PROD00949,5,864.47,0.00,4,4322.35
ORDDET003025,ORD00839,PROD00738,1,651.98,0.00,1,651.98
ORDDET003026,ORD00840,PROD00542,3,189.83,0.05,1,541.02
ORDDET003027,ORD00840,PROD00855,3,95.95,0.00,2,287.85
ORDDET003028,ORD00840,PROD00985,2,20.68,0.05,3,39.29
ORDDET003029,ORD00841,PROD00489,2,794.20,0.00,1,1588.40
ORDDET003030,ORD00841,PROD00494,4,521.81,0.05,2,1982.88
ORDDET003031,ORD00841,PROD00814,5,565.37,0.05,3,2685.51
ORDDET003032,ORD00841,PROD00248,1,1128.72,0.10,4,1015.85
ORDDET003033,ORD00841,PROD00019,2,781.30,0.05,5,1484.47
ORDDET003034,ORD00841,PROD00694,1,829.16,0.00,6,829.16
ORDDET003035,ORD00842,PROD00561,2,1184.57,0.00,1,2369.14
ORDDET003036,ORD00842,PROD00493,1,1151.88,0.00,2,1151.88
ORDDET003037,ORD00842,PROD00690,3,331.40,0.15,3,845.07
ORDDET003038,ORD00843,PROD00142,3,816.22,0.00,1,2448.66
ORDDET003039,ORD00844,PROD00329,1,922.57,0.00,1,922.57
ORDDET003040,ORD00844,PROD00025,3,1091.33,0.10,2,2946.59
ORDDET003041,ORD00844,PROD00674,1,186.95,0.10,3,168.25
ORDDET003042,ORD00845,PROD00738,5,651.98,0.00,1,3259.90
ORDDET003043,ORD00845,PROD00038,5,92.92,0.05,2,441.37
ORDDET003044,ORD00845,PROD00682,4,396.19,0.15,3,1347.05
ORDDET003045,ORD00845,PROD00578,4,82.83,0.00,4,331.32
ORDDET003046,ORD00845,PROD00601,5,194.15,0.10,5,873.68
ORDDET003047,ORD00845,PROD00941,4,649.11,0.00,6,2596.44
ORDDET003048,ORD00846,PROD00387,2,369.17,0.00,1,738.34
ORDDET003049,ORD00846,PROD00100,2,415.21,0.00,2,830.42
ORDDET003050,ORD00846,PROD00402,2,576.57,0.10,3,1037.83
ORDDET003051,ORD00847,PROD00791,1,167.41,0.00,1,167.41
ORDDET003052,ORD00847,PROD00688,1,1103.69,0.10,2,993.32
ORDDET003053,ORD00848,PROD00299,2,323.63,0.00,1,647.26
ORDDET003054,ORD00849,PROD00630,5,745.72,0.00,1,3728.60
ORDDET003055,ORD00849,PROD00315,1,199.48,0.05,2,189.51
ORDDET003056,ORD00850,PROD00998,5,895.47,0.15,1,3805.75
ORDDET003057,ORD00850,PROD00732,4,198.58,0.00,2,794.32
ORDDET003058,ORD00850,PROD00285,3,1008.65,0.05,3,2874.65
ORDDET003059,ORD00850,PROD00109,4,1051.74,0.00,4,4206.96
ORDDET003060,ORD00850,PROD00449,5,13.67,0.10,5,61.51
ORDDET003061,ORD00850,PROD00582,4,342.55,0.15,6,1164.67
ORDDET003062,ORD00851,PROD00368,5,8.99,0.10,1,40.46
ORDDET003063,ORD00851,PROD00103,4,547.36,0.00,2,2189.44
ORDDET003064,ORD00852,PROD00345,4,520.17,0.00,1,2080.68
ORDDET003065,ORD00852,PROD00159,4,731.73,0.00,2,2926.92
ORDDET003066,ORD00853,PROD00170,2,369.40,0.00,1,738.80
ORDDET003067,ORD00854,PROD00133,2,916.32,0.00,1,1832.64
ORDDET003068,ORD00855,PROD00382,4,442.93,0.15,1,1505.96
ORDDET003069,ORD00856,PROD00463,1,998.15,0.00,1,998.15
ORDDET003070,ORD00856,PROD00874,3,381.63,0.00,2,1144.89
ORDDET003071,ORD00856,PROD00869,3,909.32,0.10,3,2455.16
ORDDET003072,ORD00856,PROD01000,5,1017.68,0.15,4,4325.14
ORDDET003073,ORD00857,PROD00846,3,436.07,0.00,1,1308.21
ORDDET003074,ORD00858,PROD00872,5,445.80,0.00,1,2229.00
ORDDET003075,ORD00858,PROD00645,3,341.87,0.00,2,1025.61
ORDDET003076,ORD00858,PROD00170,4,369.40,0.05,3,1403.72
ORDDET003077,ORD00858,PROD00791,4,167.41,0.00,4,669.64
ORDDET003078,ORD00858,PROD00883,5,651.86,0.00,5,3259.30
ORDDET003079,ORD00859,PROD00223,2,536.57,0.05,1,1019.48
ORDDET003080,ORD00859,PROD00594,5,1180.44,0.10,2,5311.98
ORDDET003081,ORD00860,PROD00790,5,853.70,0.00,1,4268.50
ORDDET003082,ORD00860,PROD00283,5,465.71,0.10,2,2095.69
ORDDET003083,ORD00860,PROD00498,4,680.92,0.00,3,2723.68
ORDDET003084,ORD00861,PROD00085,4,989.76,0.10,1,3563.14
ORDDET003085,ORD00861,PROD00335,3,463.87,0.10,2,1252.45
ORDDET003086,ORD00861,PROD00144,3,11.26,0.00,3,33.78
ORDDET003087,ORD00861,PROD00486,3,275.43,0.00,4,826.29
ORDDET003088,ORD00862,PROD00149,2,272.71,0.00,1,545.42
ORDDET003089,ORD00863,PROD00569,4,134.65,0.00,1,538.60
ORDDET003090,ORD00863,PROD00153,1,244.61,0.00,2,244.61
ORDDET003091,ORD00863,PROD00258,4,677.97,0.00,3,2711.88
ORDDET003092,ORD00863,PROD00550,4,692.23,0.00,4,2768.92
ORDDET003093,ORD00863,PROD00558,3,551.39,0.00,5,1654.17
ORDDET003094,ORD00863,PROD00857,1,66.18,0.00,6,66.18
ORDDET003095,ORD00864,PROD00858,1,285.63,0.10,1,257.07
ORDDET003096,ORD00865,PROD00713,2,415.09,0.05,1,788.67
ORDDET003097,ORD00866,PROD00390,3,574.98,0.00,1,1724.94
ORDDET003098,ORD00866,PROD00647,5,1092.62,0.00,2,5463.10
ORDDET003099,ORD00866,PROD00602,5,140.47,0.05,3,667.23
ORDDET003100,ORD00866,PROD00832,1,729.37,0.05,4,692.90
ORDDET003101,ORD00866,PROD00125,1,225.85,0.00,5,225.85
ORDDET003102,ORD00866,PROD00943,3,949.08,0.05,6,2704.88
ORDDET003103,ORD00867,PROD00895,5,158.19,0.10,1,711.86
ORDDET003104,ORD00868,PROD00128,5,38.42,0.00,1,192.10
ORDDET003105,ORD00868,PROD00851,3,1158.28,0.05,2,3301.10
ORDDET003106,ORD00868,PROD00105,5,1031.52,0.00,3,5157.60
ORDDET003107,ORD00868,PROD00835,3,969.32,0.15,4,2471.77
ORDDET003108,ORD00868,PROD00595,4,496.49,0.05,5,1886.66
ORDDET003109,ORD00868,PROD00824,5,518.98,0.10,6,2335.41
ORDDET003110,ORD00869,PROD00796,2,587.23,0.00,1,1174.46
