OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount,LineNumber,LineTotal
ORDDET002627,ORD00763,PROD00996,1,748.26,0.05,6,710.85
ORDDET002628,ORD00764,PROD00875,4,235.31,0.00,1,941.24
ORDDET002629,ORD00764,PROD00912,4,537.29,0.15,2,1826.79
ORDDET002630,ORD00764,PROD00695,5,517.01,0.15,3,2197.29
ORDDET002631,ORD00764,PROD00793,2,815.41,0.00,4,1630.82
ORDDET002632,ORD00765,PROD00637,2,691.36,0.05,1,1313.58
ORDDET002633,ORD00765,PROD00507,3,160.54,0.00,2,481.62
ORDDET002634,ORD00765,PROD00220,4,980.09,0.15,3,3332.31
ORDDET002635,ORD00765,PROD00688,1,930.15,0.15,4,790.63
ORDDET002636,ORD00766,PROD00007,4,564.88,0.00,1,2259.52
ORDDET002637,ORD00766,PROD00295,5,988.57,0.00,2,4942.85
ORDDET002638,ORD00766,PROD00979,1,666.46,0.00,3,666.46
ORDDET002639,ORD00766,PROD00029,1,35.14,0.10,4,31.63
ORDDET002640,ORD00766,PROD00099,3,724.12,0.05,5,2063.74
ORDDET002641,ORD00767,PROD00803,3,983.48,0.10,1,2655.40
ORDDET002642,ORD00767,PROD00227,3,773.83,0.00,2,2321.49
ORDDET002643,ORD00767,PROD00611,3,1061.69,0.15,3,2707.31
ORDDET002644,ORD00767,PROD00278,3,1175.65,0.05,4,3350.60
ORDDET002645,ORD00767,PROD00686,3,417.71,0.00,5,1253.13
ORDDET002646,ORD00767,PROD00211,4,372.57,0.00,6,1490.28
ORDDET002647,ORD00768,PROD00858,4,650.08,0.05,1,2470.30
ORDDET002648,ORD00768,PROD00878,2,675.76,0.00,2,1351.52
ORDDET002649,ORD00768,PROD00632,1,573.79,0.05,3,545.10
ORDDET002650,ORD00768,PROD00746,3,277.39,0.00,4,832.17
ORDDET002651,ORD00768,PROD00259,4,279.79,0.10,5,1007.24
ORDDET002652,ORD00768,PROD00714,1,648.21,0.00,6,648.21
ORDDET002653,ORD00769,PROD00532,3,687.79,0.05,1,1960.20
ORDDET002654,ORD00769,PROD00649,2,859.87,0.10,2,1547.77
ORDDET002655,ORD00770,PROD00647,5,314.87,0.00,1,1574.35
ORDDET002656,ORD00770,PROD00746,1,277.39,0.15,2,235.78
ORDDET002657,ORD00770,PROD00933,5,882.25,0.15,3,3749.56
ORDDET002658,ORD00770,PROD00705,3,478.52,0.15,4,1220.23
ORDDET002659,ORD00770,PROD00941,5,1199.91,0.00,5,5999.55
ORDDET002660,ORD00770,PROD00141,2,1007.41,0.00,6,2014.82
ORDDET002661,ORD00771,PROD00962,4,329.19,0.00,1,1316.76
ORDDET002662,ORD00771,PROD00672,1,153.37,0.00,2,153.37
ORDDET002663,ORD00771,PROD00833,1,1073.67,0.05,3,1019.99
ORDDET002664,ORD00771,PROD00724,5,157.84,0.00,4,789.20
ORDDET002665,ORD00771,PROD00234,4,180.19,0.00,5,720.76
ORDDET002666,ORD00772,PROD00589,3,74.48,0.15,1,189.92
ORDDET002667,ORD00772,PROD00936,1,522.23,0.10,2,470.01
ORDDET002668,ORD00772,PROD00181,5,448.54,0.15,3,1906.30
ORDDET002669,ORD00772,PROD00723,4,492.15,0.15,4,1673.31
ORDDET002670,ORD00773,PROD00342,4,597.70,0.00,1,2390.80
ORDDET002671,ORD00773,PROD00434,1,1166.66,0.10,2,1049.99
ORDDET002672,ORD00773,PROD00072,3,273.63,0.00,3,820.89
ORDDET002673,ORD00773,PROD00614,2,901.68,0.00,4,1803.36
ORDDET002674,ORD00773,PROD00512,2,292.32,0.00,5,584.64
ORDDET002675,ORD00773,PROD00439,5,464.25,0.00,6,2321.25
ORDDET002676,ORD00774,PROD00224,3,1019.16,0.00,1,3057.48
ORDDET002677,ORD00774,PROD00908,5,714.25,0.00,2,3571.25
ORDDET002678,ORD00774,PROD00300,3,1145.20,0.10,3,3092.04
ORDDET002679,ORD00775,PROD00539,5,200.50,0.00,1,1002.50
ORDDET002680,ORD00775,PROD00478,4,1073.93,0.15,2,3651.36
ORDDET002681,ORD00776,PROD00350,2,694.96,0.15,1,1181.43
ORDDET002682,ORD00776,PROD00181,3,448.54,0.00,2,1345.62
ORDDET002683,ORD00776,PROD00045,1,402.45,0.00,3,402.45
ORDDET002684,ORD00776,PROD00594,3,384.11,0.10,4,1037.10
ORDDET002685,ORD00776,PROD00118,4,509.02,0.05,5,1934.28
ORDDET002686,ORD00776,PROD00317,3,45.29,0.10,6,122.28
ORDDET002687,ORD00777,PROD00841,2,710.05,0.05,1,1349.09
ORDDET002688,ORD00777,PROD00413,4,890.19,0.00,2,3560.76
ORDDET002689,ORD00777,PROD00628,2,360.39,0.10,3,648.70
ORDDET002690,ORD00777,PROD00271,1,20.28,0.00,4,20.28
ORDDET002691,ORD00777,PROD00627,5,652.16,0.00,5,3260.80
ORDDET002692,ORD00777,PROD00637,1,691.36,0.15,6,587.66
ORDDET002693,ORD00778,PROD00021,5,959.11,0.05,1,4555.77
ORDDET002694,ORD00779,PROD00238,3,556.02,0.05,1,1584.66
ORDDET002695,ORD00779,PROD00531,2,919.98,0.00,2,1839.96
ORDDET002696,ORD00780,PROD00086,5,449.80,0.00,1,2249.00
ORDDET002697,ORD00781,PROD00448,1,60.60,0.00,1,60.60
ORDDET002698,ORD00781,PROD00591,1,751.55,0.15,2,638.82
ORDDET002699,ORD00781,PROD00251,2,331.23,0.15,3,563.09
ORDDET002700,ORD00781,PROD00467,4,78.02,0.15,4,265.27
ORDDET002701,ORD00782,PROD00581,3,1105.43,0.15,1,2818.85
ORDDET002702,ORD00782,PROD00575,4,482.57,0.10,2,1737.25
ORDDET002703,ORD00783,PROD00443,3,974.26,0.00,1,2922.78
ORDDET002704,ORD00783,PROD00634,3,802.48,0.05,2,2287.07
ORDDET002705,ORD00783,PROD00651,5,999.84,0.00,3,4999.20
ORDDET002706,ORD00784,PROD00704,2,509.22,0.05,1,967.52
ORDDET002707,ORD00784,PROD00962,5,329.19,0.05,2,1563.65
ORDDET002708,ORD00784,PROD00730,1,105.52,0.05,3,100.24
ORDDET002709,ORD00784,PROD00933,5,882.25,0.10,4,3970.13
ORDDET002710,ORD00784,PROD00262,4,777.95,0.05,5,2956.21
ORDDET002711,ORD00784,PROD00100,2,266.76,0.10,6,480.17
ORDDET002712,ORD00785,PROD00230,3,879.33,0.15,1,2242.29
ORDDET002713,ORD00785,PROD00146,2,521.66,0.15,2,886.82
ORDDET002714,ORD00785,PROD00173,4,249.52,0.15,3,848.37
ORDDET002715,ORD00785,PROD00145,3,959.28,0.15,4,2446.16
ORDDET002716,ORD00786,PROD00564,2,737.73,0.00,1,1475.46
ORDDET002717,ORD00786,PROD00408,3,1190.15,0.00,2,3570.45
ORDDET002718,ORD00786,PROD00238,4,556.02,0.00,3,2224.08
ORDDET002719,ORD00786,PROD00486,1,1084.94,0.05,4,1030.69
ORDDET002720,ORD00786,PROD00616,3,659.83,0.00,5,1979.49
ORDDET002721,ORD00786,PROD00763,4,248.83,0.10,6,895.79
ORDDET002722,ORD00787,PROD00900,1,151.37,0.05,1,143.80
ORDDET002723,ORD00787,PROD00092,1,518.52,0.10,2,466.67
ORDDET002724,ORD00788,PROD00790,2,633.29,0.10,1,1139.92
ORDDET002725,ORD00789,PROD00262,5,777.95,0.00,1,3889.75
ORDDET002726,ORD00789,PROD00757,2,1080.82,0.00,2,2161.64
ORDDET002727,ORD00789,PROD00165,1,43.76,0.00,3,43.76
ORDDET002728,ORD00790,PROD00490,1,988.21,0.05,1,938.80
ORDDET002729,ORD00790,PROD00873,2,568.95,0.00,2,1137.90
ORDDET002730,ORD00790,PROD00792,4,1159.43,0.00,3,4637.72
ORDDET002731,ORD00790,PROD00520,1,560.44,0.15,4,476.37
ORDDET002732,ORD00790,PROD00036,3,267.18,0.00,5,801.54
ORDDET002733,ORD00791,PROD00431,4,16.19,0.10,1,58.28
ORDDET002734,ORD00791,PROD00656,1,1049.65,0.00,2,1049.65
ORDDET002735,ORD00791,PROD00106,1,636.43,0.10,3,572.79
ORDDET002736,ORD00791,PROD00834,3,76.33,0.15,4,194.64
ORDDET002737,ORD00791,PROD00943,5,1005.94,0.00,5,5029.70
ORDDET002738,ORD00792,PROD00332,2,759.08,0.10,1,1366.34
ORDDET002739,ORD00792,PROD00603,5,495.24,0.00,2,2476.20
ORDDET002740,ORD00792,PROD00019,4,1073.47,0.00,3,4293.88
ORDDET002741,ORD00793,PROD00847,5,397.41,0.15,1,1688.99
ORDDET002742,ORD00793,PROD00415,2,1094.85,0.10,2,1970.73
ORDDET002743,ORD00793,PROD00659,1,1196.69,0.00,3,1196.69
ORDDET002744,ORD00793,PROD00124,2,748.93,0.05,4,1422.97
ORDDET002745,ORD00793,PROD00488,5,656.15,0.00,5,3280.75
ORDDET002746,ORD00793,PROD00033,2,160.42,0.10,6,288.76
ORDDET002747,ORD00794,PROD00924,3,209.32,0.00,1,627.96
ORDDET002748,ORD00794,PROD00936,1,522.23,0.05,2,496.12
ORDDET002749,ORD00794,PROD00491,3,187.59,0.00,3,562.77
ORDDET002750,ORD00794,PROD00123,4,237.80,0.05,4,903.64
ORDDET002751,ORD00794,PROD00428,2,1164.75,0.00,5,2329.50
ORDDET002752,ORD00794,PROD00154,4,768.03,0.15,6,2611.30
ORDDET002753,ORD00795,PROD00388,4,790.80,0.00,1,3163.20
ORDDET002754,ORD00795,PROD00175,5,396.18,0.00,2,1980.90
ORDDET002755,ORD00795,PROD00855,5,265.44,0.15,3,1128.12
ORDDET002756,ORD00795,PROD00329,4,526.68,0.00,4,2106.72
ORDDET002757,ORD00795,PROD00848,4,659.65,0.10,5,2374.74
ORDDET002758,ORD00796,PROD00870,2,770.56,0.10,1,1387.01
ORDDET002759,ORD00796,PROD00451,3,1183.01,0.05,2,3371.58
ORDDET002760,ORD00796,PROD00423,2,458.95,0.00,3,917.90
ORDDET002761,ORD00796,PROD00049,4,1086.81,0.05,4,4129.88
ORDDET002762,ORD00797,PROD00597,4,699.54,0.00,1,2798.16
ORDDET002763,ORD00797,PROD00070,3,597.28,0.00,2,1791.84
ORDDET002764,ORD00797,PROD00912,4,537.29,0.15,3,1826.79
ORDDET002765,ORD00798,PROD00227,5,773.83,0.00,1,3869.15
ORDDET002766,ORD00798,PROD00672,5,153.37,0.00,2,766.85
ORDDET002767,ORD00798,PROD00259,5,279.79,0.05,3,1329.00
ORDDET002768,ORD00799,PROD00256,2,726.34,0.00,1,1452.68
ORDDET002769,ORD00799,PROD00629,4,25.20,0.00,2,100.80
ORDDET002770,ORD00800,PROD00790,1,633.29,0.00,1,633.29
ORDDET002771,ORD00801,PROD00217,1,945.83,0.10,1,851.25
ORDDET002772,ORD00801,PROD00265,4,920.50,0.10,2,3313.80
ORDDET002773,ORD00801,PROD00733,4,492.05,0.15,3,1672.97
ORDDET002774,ORD00801,PROD00777,4,1056.14,0.10,4,3802.10
ORDDET002775,ORD00802,PROD00834,5,76.33,0.00,1,381.65
ORDDET002776,ORD00802,PROD00172,5,95.66,0.00,2,478.30
ORDDET002777,ORD00802,PROD00266,1,652.59,0.00,3,652.59
ORDDET002778,ORD00802,PROD00864,4,718.68,0.00,4,2874.72
ORDDET002779,ORD00802,PROD00298,5,755.74,0.05,5,3589.76
ORDDET002780,ORD00803,PROD00788,4,714.49,0.00,1,2857.96
ORDDET002781,ORD00803,PROD00173,2,249.52,0.00,2,499.04
ORDDET002782,ORD00803,PROD00889,5,1198.07,0.05,3,5690.83
ORDDET002783,ORD00803,PROD00781,5,788.09,0.00,4,3940.45
ORDDET002784,ORD00803,PROD00159,2,356.27,0.10,5,641.29
ORDDET002785,ORD00803,PROD00969,4,1093.02,0.00,6,4372.08
ORDDET002786,ORD00804,PROD00268,4,747.13,0.10,1,2689.67
ORDDET002787,ORD00804,PROD00418,5,868.01,0.05,2,4123.05
ORDDET002788,ORD00804,PROD00707,1,1096.66,0.05,3,1041.83
ORDDET002789,ORD00804,PROD00868,3,883.26,0.00,4,2649.78
ORDDET002790,ORD00805,PROD00010,4,148.61,0.05,1,564.72
ORDDET002791,ORD00805,PROD00131,5,1082.75,0.00,2,5413.75
ORDDET002792,ORD00805,PROD00589,3,74.48,0.00,3,223.44
ORDDET002793,ORD00805,PROD00698,1,166.83,0.00,4,166.83
ORDDET002794,ORD00805,PROD00101,4,69.58,0.00,5,278.32
ORDDET002795,ORD00805,PROD00159,3,356.27,0.00,6,1068.81
ORDDET002796,ORD00806,PROD00596,3,1174.22,0.00,1,3522.66
ORDDET002797,ORD00806,PROD00348,5,579.45,0.15,2,2462.66
ORDDET002798,ORD00806,PROD00669,1,574.80,0.00,3,574.80
ORDDET002799,ORD00806,PROD00620,1,833.83,0.10,4,750.45
ORDDET002800,ORD00807,PROD00460,5,645.27,0.15,1,2742.40
ORDDET002801,ORD00808,PROD00205,4,707.78,0.00,1,2831.12
ORDDET002802,ORD00809,PROD00607,4,30.29,0.00,1,121.16
ORDDET002803,ORD00809,PROD00209,2,27.03,0.00,2,54.06
ORDDET002804,ORD00809,PROD00402,1,343.40,0.05,3,326.23
ORDDET002805,ORD00809,PROD00453,4,777.71,0.00,4,3110.84
ORDDET002806,ORD00810,PROD00822,1,460.52,0.00,1,460.52
ORDDET002807,ORD00811,PROD00566,3,235.39,0.10,1,635.55
ORDDET002808,ORD00811,PROD00543,4,667.96,0.00,2,2671.84
ORDDET002809,ORD00811,PROD00480,4,1108.41,0.00,3,4433.64
ORDDET002810,ORD00811,PROD00684,3,30.72,0.00,4,92.16
ORDDET002811,ORD00812,PROD00602,1,978.40,0.15,1,831.64
ORDDET002812,ORD00812,PROD00648,4,1116.60,0.00,2,4466.40
ORDDET002813,ORD00813,PROD00412,5,576.48,0.05,1,2738.28
ORDDET002814,ORD00813,PROD00763,5,248.83,0.10,2,1119.74
ORDDET002815,ORD00813,PROD00403,4,954.20,0.00,3,3816.80
ORDDET002816,ORD00814,PROD00496,4,54.86,0.00,1,219.44
ORDDET002817,ORD00815,PROD00048,4,985.31,0.00,1,3941.24
ORDDET002818,ORD00815,PROD00159,4,356.27,0.00,2,1425.08
ORDDET002819,ORD00816,PROD00704,5,509.22,0.10,1,2291.49
ORDDET002820,ORD00816,PROD00541,1,932.07,0.05,2,885.47
ORDDET002821,ORD00816,PROD00559,1,749.57,0.15,3,637.13
ORDDET002822,ORD00816,PROD00642,2,1035.86,0.10,4,1864.55
ORDDET002823,ORD00817,PROD00792,1,1159.43,0.15,1,985.52
ORDDET002824,ORD00817,PROD00409,3,454.33,0.10,2,1226.69
ORDDET002825,ORD00817,PROD00082,2,927.38,0.00,3,1854.76
ORDDET002826,ORD00817,PROD00321,4,239.97,0.05,4,911.89
ORDDET002827,ORD00818,PROD00694,1,1071.69,0.05,1,1018.11
ORDDET002828,ORD00818,PROD00176,3,190.57,0.10,2,514.54
ORDDET002829,ORD00818,PROD00886,5,1061.09,0.10,3,4774.90
ORDDET002830,ORD00818,PROD00759,2,80.67,0.15,4,137.14
ORDDET002831,ORD00819,PROD00488,1,656.15,0.00,1,656.15
ORDDET002832,ORD00819,PROD00699,3,421.04,0.00,2,1263.12
ORDDET002833,ORD00820,PROD00885,5,598.08,0.05,1,2840.88
ORDDET002834,ORD00821,PROD00533,3,1125.15,0.00,1,3375.45
ORDDET002835,ORD00821,PROD00179,1,532.68,0.00,2,532.68
ORDDET002836,ORD00822,PROD00962,5,329.19,0.10,1,1481.36
ORDDET002837,ORD00823,PROD00237,4,1094.97,0.00,1,4379.88
ORDDET002838,ORD00823,PROD00831,3,1149.38,0.15,2,2930.92
ORDDET002839,ORD00824,PROD00171,5,494.39,0.00,1,2471.95
ORDDET002840,ORD00825,PROD00591,4,751.55,0.00,1,3006.20
ORDDET002841,ORD00825,PROD00374,4,1051.08,0.05,2,3994.10
ORDDET002842,ORD00825,PROD00557,3,375.15,0.10,3,1012.90
ORDDET002843,ORD00825,PROD00541,3,932.07,0.00,4,2796.21
ORDDET002844,ORD00825,PROD00041,2,880.25,0.05,5,1672.47
ORDDET002845,ORD00825,PROD00561,5,321.11,0.15,6,1364.72
ORDDET002846,ORD00826,PROD00323,1,802.46,0.10,1,722.21
ORDDET002847,ORD00826,PROD00911,5,896.06,0.05,2,4256.28
ORDDET002848,ORD00826,PROD00743,4,617.82,0.00,3,2471.28
ORDDET002849,ORD00826,PROD00016,1,1090.71,0.00,4,1090.71
ORDDET002850,ORD00826,PROD00623,1,1078.71,0.00,5,1078.71
ORDDET002851,ORD00826,PROD00159,4,356.27,0.00,6,1425.08
ORDDET002852,ORD00827,PROD00770,5,712.57,0.05,1,3384.71
ORDDET002853,ORD00827,PROD00975,1,268.09,0.00,2,268.09
ORDDET002854,ORD00828,PROD00023,1,842.02,0.00,1,842.02
ORDDET002855,ORD00828,PROD00840,5,780.46,0.00,2,3902.30
ORDDET002856,ORD00828,PROD00514,1,398.33,0.00,3,398.33
ORDDET002857,ORD00828,PROD00951,1,1044.30,0.00,4,1044.30
ORDDET002858,ORD00828,PROD00196,4,645.41,0.00,5,2581.64
ORDDET002859,ORD00828,PROD00597,2,699.54,0.00,6,1399.08
ORDDET002860,ORD00829,PROD00754,3,1073.64,0.05,1,3059.87
ORDDET002861,ORD00829,PROD00088,4,715.38,0.10,2,2575.37
ORDDET002862,ORD00829,PROD00446,5,83.85,0.15,3,356.36
ORDDET002863,ORD00829,PROD00420,3,240.94,0.00,4,722.82
ORDDET002864,ORD00830,PROD00111,2,1105.86,0.00,1,2211.72
ORDDET002865,ORD00830,PROD00846,1,1195.61,0.00,2,1195.61
ORDDET002866,ORD00830,PROD00867,1,689.37,0.00,3,689.37
ORDDET002867,ORD00830,PROD00414,5,1111.68,0.00,4,5558.40
ORDDET002868,ORD00830,PROD00630,4,1160.19,0.00,5,4640.76
ORDDET002869,ORD00830,PROD00161,4,941.93,0.00,6,3767.72
ORDDET002870,ORD00831,PROD00207,4,1189.44,0.15,1,4044.10
ORDDET002871,ORD00832,PROD00834,4,76.33,0.10,1,274.79
ORDDET002872,ORD00832,PROD00726,1,429.17,0.00,2,429.17
ORDDET002873,ORD00832,PROD00243,5,879.34,0.00,3,4396.70
ORDDET002874,ORD00832,PROD00100,2,266.76,0.05,4,506.84
ORDDET002875,ORD00833,PROD00181,1,448.54,0.15,1,381.26
ORDDET002876,ORD00833,PROD00660,2,311.17,0.10,2,560.11
ORDDET002877,ORD00834,PROD00630,5,1160.19,0.15,1,4930.81
ORDDET002878,ORD00835,PROD00133,4,567.90,0.00,1,2271.60
ORDDET002879,ORD00835,PROD00889,5,1198.07,0.00,2,5990.35
ORDDET002880,ORD00835,PROD00332,4,759.08,0.00,3,3036.32
ORDDET002881,ORD00835,PROD00460,1,645.27,0.00,4,645.27
ORDDET002882,ORD00836,PROD00480,1,1108.41,0.15,1,942.15
ORDDET002883,ORD00836,PROD00376,5,845.63,0.00,2,4228.15
ORDDET002884,ORD00836,PROD00073,1,174.79,0.10,3,157.31
ORDDET002885,ORD00837,PROD00290,1,620.65,0.05,1,589.62
ORDDET002886,ORD00837,PROD00817,4,592.19,0.15,2,2013.45
ORDDET002887,ORD00837,PROD00415,2,1094.85,0.10,3,1970.73
ORDDET002888,ORD00837,PROD00149,4,191.99,0.15,4,652.77
ORDDET002889,ORD00837,PROD00029,1,35.14,0.10,5,31.63
ORDDET002890,ORD00838,PROD00952,1,187.52,0.10,1,168.77
ORDDET002891,ORD00839,PROD00753,1,14.14,0.15,1,12.02
ORDDET002892,ORD00839,PROD00480,2,1108.41,0.05,2,2105.98
ORDDET002893,ORD00839,PROD00718,2,175.98,0.15,3,299.17
ORDDET002894,ORD00840,PROD00734,4,252.57,0.05,1,959.77
ORDDET002895,ORD00840,PROD00344,4,847.23,0.00,2,3388.92
ORDDET002896,ORD00840,PROD00831,3,1149.38,0.00,3,3448.14
ORDDET002897,ORD00841,PROD00568,1,362.90,0.00,1,362.90
ORDDET002898,ORD00841,PROD00689,1,1187.29,0.15,2,1009.20
ORDDET002899,ORD00842,PROD00211,3,372.57,0.10,1,1005.94
ORDDET002900,ORD00842,PROD00331,5,465.67,0.00,2,2328.35
ORDDET002901,ORD00842,PROD00630,2,1160.19,0.00,3,2320.38
ORDDET002902,ORD00842,PROD00022,1,600.48,0.00,4,600.48
ORDDET002903,ORD00843,PROD00126,5,872.12,0.15,1,3706.51
ORDDET002904,ORD00843,PROD00449,4,224.47,0.00,2,897.88
ORDDET002905,ORD00843,PROD00595,5,226.39,0.05,3,1075.35
ORDDET002906,ORD00843,PROD00145,3,959.28,0.00,4,2877.84
ORDDET002907,ORD00843,PROD00235,1,279.99,0.00,5,279.99
ORDDET002908,ORD00843,PROD00475,1,727.67,0.00,6,727.67
ORDDET002909,ORD00844,PROD00957,1,976.81,0.00,1,976.81
ORDDET002910,ORD00844,PROD00391,2,1049.66,0.10,2,1889.39
ORDDET002911,ORD00844,PROD00459,2,639.11,0.00,3,1278.22
ORDDET002912,ORD00844,PROD00407,3,760.51,0.00,4,2281.53
ORDDET002913,ORD00845,PROD00977,2,969.61,0.10,1,1745.30
ORDDET002914,ORD00846,PROD00405,4,662.18,0.10,1,2383.85
ORDDET002915,ORD00846,PROD00340,2,639.36,0.15,2,1086.91
ORDDET002916,ORD00846,PROD00120,3,105.47,0.00,3,316.41
ORDDET002917,ORD00846,PROD00067,4,565.17,0.00,4,2260.68
ORDDET002918,ORD00846,PROD00409,3,454.33,0.00,5,1362.99
ORDDET002919,ORD00846,PROD00372,3,572.55,0.10,6,1545.88
ORDDET002920,ORD00847,PROD00233,3,1185.72,0.00,1,3557.16
ORDDET002921,ORD00847,PROD00817,3,592.19,0.10,2,1598.91
ORDDET002922,ORD00847,PROD00429,1,877.69,0.10,3,789.92
ORDDET002923,ORD00847,PROD00100,1,266.76,0.05,4,253.42
ORDDET002924,ORD00847,PROD00304,2,462.28,0.00,5,924.56
ORDDET002925,ORD00848,PROD00225,1,119.58,0.15,1,101.64
ORDDET002926,ORD00848,PROD00619,3,1038.50,0.00,2,3115.50
ORDDET002927,ORD00848,PROD00340,1,639.36,0.15,3,543.46
ORDDET002928,ORD00848,PROD00807,5,588.72,0.15,4,2502.06
ORDDET002929,ORD00849,PROD00213,2,1112.81,0.00,1,2225.62
ORDDET002930,ORD00849,PROD00926,3,167.77,0.10,2,452.98
ORDDET002931,ORD00849,PROD00784,4,559.21,0.00,3,2236.84
ORDDET002932,ORD00850,PROD00495,1,1008.74,0.00,1,1008.74
ORDDET002933,ORD00850,PROD00285,5,95.40,0.05,2,453.15
ORDDET002934,ORD00850,PROD00741,2,141.89,0.00,3,283.78
ORDDET002935,ORD00850,PROD00173,4,249.52,0.05,4,948.18
ORDDET002936,ORD00850,PROD00627,3,652.16,0.00,5,1956.48
ORDDET002937,ORD00851,PROD00134,5,1175.35,0.00,1,5876.75
ORDDET002938,ORD00851,PROD00270,4,572.17,0.00,2,2288.68
ORDDET002939,ORD00851,PROD00112,2,544.96,0.00,3,1089.92
ORDDET002940,ORD00851,PROD00569,4,588.98,0.00,4,2355.92
ORDDET002941,ORD00851,PROD00144,5,1118.37,0.10,5,5032.66
ORDDET002942,ORD00851,PROD00176,5,190.57,0.15,6,809.92
ORDDET002943,ORD00852,PROD00780,3,970.37,0.00,1,2911.11
ORDDET002944,ORD00852,PROD00234,4,180.19,0.00,2,720.76
ORDDET002945,ORD00852,PROD00047,2,167.05,0.05,3,317.39
ORDDET002946,ORD00852,PROD00301,5,69.83,0.00,4,349.15
ORDDET002947,ORD00852,PROD00517,3,221.80,0.00,5,665.40
ORDDET002948,ORD00852,PROD00595,4,226.39,0.10,6,815.00
ORDDET002949,ORD00853,PROD00855,2,265.44,0.00,1,530.88
ORDDET002950,ORD00853,PROD00361,4,635.45,0.00,2,2541.80
ORDDET002951,ORD00853,PROD00095,1,318.43,0.00,3,318.43
ORDDET002952,ORD00854,PROD00131,2,1082.75,0.05,1,2057.22
ORDDET002953,ORD00855,PROD00750,3,264.52,0.00,1,793.56
ORDDET002954,ORD00855,PROD00390,2,371.00,0.00,2,742.00
ORDDET002955,ORD00855,PROD00782,3,934.20,0.00,3,2802.60
ORDDET002956,ORD00855,PROD00312,4,294.91,0.00,4,1179.64
ORDDET002957,ORD00855,PROD00613,2,945.69,0.15,5,1607.67
ORDDET002958,ORD00855,PROD00005,1,650.02,0.00,6,650.02
ORDDET002959,ORD00856,PROD00368,2,560.62,0.15,1,953.05
ORDDET002960,ORD00856,PROD00209,4,27.03,0.00,2,108.12
ORDDET002961,ORD00857,PROD00107,5,1024.19,0.00,1,5120.95
ORDDET002962,ORD00857,PROD00144,4,1118.37,0.05,2,4249.81
ORDDET002963,ORD00857,PROD00372,1,572.55,0.00,3,572.55
ORDDET002964,ORD00857,PROD00339,4,367.57,0.00,4,1470.28
ORDDET002965,ORD00857,PROD00251,5,331.23,0.15,5,1407.73
ORDDET002966,ORD00858,PROD00505,2,711.11,0.10,1,1280.00
ORDDET002967,ORD00858,PROD00888,3,731.98,0.00,2,2195.94
ORDDET002968,ORD00858,PROD00365,1,247.64,0.00,3,247.64
ORDDET002969,ORD00858,PROD00576,1,318.61,0.00,4,318.61
ORDDET002970,ORD00858,PROD00212,2,368.68,0.05,5,700.49
ORDDET002971,ORD00858,PROD00880,1,820.34,0.00,6,820.34
ORDDET002972,ORD00859,PROD00917,1,515.08,0.10,1,463.57
ORDDET002973,ORD00859,PROD00298,2,755.74,0.00,2,1511.48
ORDDET002974,ORD00859,PROD00750,3,264.52,0.10,3,714.20
ORDDET002975,ORD00860,PROD00129,3,497.45,0.10,1,1343.12
ORDDET002976,ORD00861,PROD00802,4,86.09,0.10,1,309.92
ORDDET002977,ORD00861,PROD00505,3,711.11,0.15,2,1813.33
ORDDET002978,ORD00861,PROD00994,2,312.50,0.10,3,562.50
ORDDET002979,ORD00862,PROD00711,4,684.20,0.15,1,2326.28
ORDDET002980,ORD00863,PROD00063,4,18.49,0.15,1,62.87
ORDDET002981,ORD00863,PROD00800,2,1128.02,0.00,2,2256.04
ORDDET002982,ORD00863,PROD00862,1,559.22,0.15,3,475.34
ORDDET002983,ORD00864,PROD00843,4,472.17,0.00,1,1888.68
ORDDET002984,ORD00864,PROD00649,1,859.87,0.05,2,816.88
ORDDET002985,ORD00864,PROD00712,5,344.63,0.15,3,1464.68
ORDDET002986,ORD00864,PROD00175,1,396.18,0.00,4,396.18
ORDDET002987,ORD00864,PROD00673,2,685.21,0.00,5,1370.42
ORDDET002988,ORD00864,PROD00410,4,469.38,0.00,6,1877.52
ORDDET002989,ORD00865,PROD00579,1,70.01,0.00,1,70.01
ORDDET002990,ORD00866,PROD00637,3,691.36,0.10,1,1866.67
ORDDET002991,ORD00866,PROD00367,2,821.33,0.00,2,1642.66
ORDDET002992,ORD00866,PROD00519,2,818.46,0.00,3,1636.92
ORDDET002993,ORD00866,PROD00779,1,839.08,0.00,4,839.08
ORDDET002994,ORD00866,PROD00644,1,959.39,0.10,5,863.45
ORDDET002995,ORD00866,PROD00648,4,1116.60,0.15,6,3796.44
ORDDET002996,ORD00867,PROD00634,4,802.48,0.05,1,3049.42
ORDDET002997,ORD00867,PROD00453,5,777.71,0.00,2,3888.55
ORDDET002998,ORD00867,PROD00619,2,1038.50,0.10,3,1869.30
ORDDET002999,ORD00867,PROD00866,5,1127.75,0.00,4,5638.75
ORDDET003000,ORD00868,PROD00754,1,1073.64,0.00,1,1073.64
ORDDET003001,ORD00868,PROD00858,4,650.08,0.05,2,2470.30
ORDDET003002,ORD00868,PROD00076,4,381.06,0.00,3,1524.24
ORDDET003003,ORD00868,PROD00197,5,499.47,0.00,4,2497.35
ORDDET003004,ORD00869,PROD00249,4,109.21,0.00,1,436.84
ORDDET003005,ORD00869,PROD00448,1,60.60,0.15,2,51.51
